chr,strand,coord,tottag,UPA_start,UPA_end,nPA,maxtag,ftr,gene_type,ftr_start,ftr_end,gene,gene_start,gene_end,gene_stop_codon
chr7,+,127214288,6,127214288,127214298,3,2,3UTR,NA,127214196,127214288,17907,127208890,127213522,127213522
chr7,+,127238041,2,127238041,127238041,1,2,3UTR,NA,127237051,127238179,233887,127233061,127238179,127237050
chr7,+,127254807,6,127254802,127254807,3,2,3UTR,NA,NA,NA,244216,NA,NA,NA
chr7,+,127254874,2,127254874,127254874,1,2,3UTR,NA,NA,NA,244216,NA,NA,NA
chr7,+,127272318,2,127272318,127272318,1,2,intergenic,NA,127254803,127273264,244216,127244274,127254803,127254617
chr7,+,127476758,2,127476758,127476758,1,2,3UTR,NA,127476661,127476759,233895,127470371,127476759,127476660
chr7,+,127490877,4,127490877,127490878,2,2,3UTR,NA,127490284,127491506,14123,127479199,127491506,127490283
chr7,+,127491511,4,127491501,127491511,2,2,3UTR,NA,127490284,127491513,14123,127479199,127491506,127490283
chr7,+,127561219,2,127561219,127561219,1,2,3UTR,NA,127560770,127561219,100043597,127511983,127527040,127527040
chr7,+,127565271,2,127565271,127565271,1,2,3UTR,NA,127564784,127567054,100043597,127511983,127527040,127527040
chr7,+,127583300,4,127583300,127583300,2,2,3UTR,NA,127583030,127583307,68961,127573340,127578621,127578621
chr7,+,127603598,2,127603598,127603598,1,2,3UTR,NA,127602644,127604799,233900,127588767,127604799,127602643
chr7,+,127768896,2,127768896,127768896,1,2,3UTR,NA,127767931,127768927,233902,127744543,127749714,127749714
chr7,+,127769477,2,127769477,127769477,1,2,3UTR,NA,127767931,127769483,233902,127744543,127749714,127749714
chr7,+,127770327,2,127770327,127770327,1,2,intron,NA,127770217,127773556,269999,127769815,127774692,127774629
chr7,+,127803785,2,127803785,127803785,1,2,3UTR,NA,127802786,127803802,233904,127776670,127800122,127799479
chr7,+,127803811,2,127803811,127803811,1,2,3UTR,NA,NA,NA,101502,NA,NA,NA
chr7,+,127849012,2,127849012,127849012,1,2,3UTR,NA,127848751,127849019,20909,127824294,127849019,127849019
chr7,+,127885954,2,127885954,127885954,1,2,3UTR,NA,127885544,127885996,233905,127876796,127880188,127880188
chr7,+,127885996,2,127885996,127885996,1,2,3UTR,NA,127885544,127885996,233905,127876796,127880188,127880188
chr7,+,127908611,4,127908611,127908623,2,2,3UTR,NA,127908312,127910221,12041,127904082,127910221,127908311
chr7,+,127925777,4,127925774,127925777,2,2,3UTR,NA,127925652,127925837,67773,127912516,127916090,127916090
chr7,+,127925839,6,127925826,127925839,3,2,3UTR,NA,NA,NA,67773,NA,NA,NA
chr7,+,127982046,8,127982032,127982046,4,2,3UTR,NA,127981831,127985701,233908,127967457,127985701,127981830
chr7,+,128046609,2,128046609,128046609,1,2,intergenic,NA,128011033,128062640,434246,128003949,128011033,128010461
chr7,+,128159270,2,128159270,128159270,1,2,intron,NA,128154836,128175632,381924,128154376,128205501,128205175
chr7,+,128245099,2,128245099,128245099,1,2,3UTR,NA,128244818,128245100,233912,128237357,128245100,128244817
chr7,+,12850585,4,12850580,12850585,2,2,3UTR,NA,NA,NA,65020,NA,NA,NA
chr7,+,128546981,6,128546981,128546981,3,2,3UTR,NA,128546397,128546981,29810,128523616,128546981,128546396
chr7,+,128696274,2,128696274,128696274,1,2,3UTR,NA,128695326,128696425,101490,128611328,128671622,128671622
chr7,+,128696324,2,128696324,128696324,1,2,3UTR,NA,128695326,128696425,101490,128611328,128671622,128671622
chr7,+,128778619,2,128778619,128778619,1,2,intron,NA,128778615,128779062,207352,128744943,128784836,128779717
chr7,+,128783570,2,128783570,128783570,1,2,3UTR,NA,128783428,128784836,207352,128744943,128784836,128779717
chr7,+,128784836,2,128784836,128784836,1,2,3UTR,NA,128783428,128784836,207352,128744943,128784836,128779717
chr7,+,128845369,2,128845369,128845369,1,2,intron,NA,128795209,128863588,character(0),3073253,3074322,3074322
chr7,+,12926686,8,12926686,12926686,4,2,3UTR,NA,12926641,12926686,20103,12922290,12926685,12926640
chr7,+,12926725,2,12926725,12926725,1,2,3UTR,NA,NA,NA,20103,NA,NA,NA
chr7,+,12961959,4,12961953,12961959,2,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr7,+,129635738,6,129635738,129635738,3,2,3UTR,NA,129634976,129635738,207425,129591863,129635738,129634975
chr7,+,12991672,2,12991672,12991672,1,2,intergenic,NA,12985714,12999114,269870,12977848,12985714,12981983
chr7,+,13005544,2,13005544,13005544,1,2,intron,NA,12999233,13025303,21849,12999114,13028525,13028525
chr7,+,13031035,10,13031035,13031044,5,2,3UTR,NA,13030863,13031035,21849,12999114,13028525,13028525
chr7,+,130403340,4,130403339,130403340,2,2,intergenic,NA,130035203,130520845,character(0),130035094,130035203,3074322
chr7,+,130611842,2,130611842,130611842,1,2,intron,NA,130601938,130621720,57752,130577438,130716839,130716839
chr7,+,130711797,2,130711797,130711797,1,2,intron,NA,130674740,130716702,57752,130577438,130716839,130716839
chr7,+,130764776,4,130764763,130764776,2,2,3UTR,NA,130764320,130764784,57752,130577438,130716839,130716839
chr7,+,131050153,2,131050153,131050153,1,2,CDS,NA,131049910,131050233,12945,131032046,131121628,131121235
chr7,+,131121629,10,131121628,131121629,5,2,3UTR,NA,NA,NA,12945,NA,NA,NA
chr7,+,131387839,8,131387839,131387839,4,2,3UTR,NA,131387818,131387839,214580,131371141,131387839,131387817
chr7,+,131392771,2,131392771,131392771,1,2,exon,NA,131389189,131394482,character(0),3073253,3074322,3074322
chr7,+,131432062,2,131432062,131432062,1,2,CDS,NA,131431937,131432062,66885,131410601,131448944,131444307
chr7,+,131446214,2,131446214,131446214,1,2,3UTR,NA,131444308,131448944,66885,131410601,131448944,131444307
chr7,+,131494816,2,131494816,131494816,1,2,intergenic,NA,131457516,131542867,character(0),131457012,131457516,3074322
chr7,+,131512968,2,131512968,131512968,1,2,intergenic,NA,131457516,131542867,character(0),131457012,131457516,3074322
chr7,+,131571177,6,131571177,131571193,3,2,3UTR,NA,131570889,131571892,12237,131560222,131571892,131570888
chr7,+,131571898,2,131571898,131571898,1,2,3UTR,NA,NA,NA,12237,NA,NA,NA
chr7,+,131756277,2,131756277,131756277,1,2,intergenic,NA,131571895,131824013,12237,131560380,131571895,131570888
chr7,+,132706420,4,132706420,132706420,2,2,3UTR,NA,132705689,132706420,76429,132610638,132630626,132617213
chr7,+,132860256,2,132860256,132860256,1,2,intron,NA,132859334,132864962,109359,132859225,132885111,132883504
chr7,+,132885109,4,132885109,132885109,2,2,3UTR,NA,132883505,132885111,109359,132859225,132885111,132883504
chr7,+,132886542,2,132886542,132886542,1,2,intergenic,NA,132885111,132911089,109359,132859225,132885111,132883504
chr7,+,13311427,6,13311426,13311427,3,2,exon,NA,13311196,13311433,16881,13277283,13311425,13311425
chr7,+,133572070,8,133572057,133572070,4,2,intergenic,NA,133142457,133605493,74970,133128251,133142457,133142457
chr7,+,133637009,2,133637009,133637009,1,2,intergenic,NA,133616265,133637543,character(0),133608226,133616265,3074322
chr7,+,134783146,2,134783146,134783146,1,2,3UTR,NA,134782852,134783186,330662,134670654,134876943,134876943
chr7,+,134800706,4,134800706,134800706,2,2,intron,NA,134789286,134804541,330662,134670654,134876943,134876943
chr7,+,135109540,4,135109540,135109542,2,2,intron,NA,135108863,135113847,330662,134670654,134876943,134876943
chr7,+,135173644,2,135173644,135173644,1,2,3UTR,NA,NA,NA,330662,NA,NA,NA
chr7,+,135468957,2,135468957,135468957,1,2,intergenic,NA,135413622,135486029,270004,135410308,135413622,135412032
chr7,+,136267452,2,136267452,136267452,1,2,intergenic,NA,135953783,136268324,character(0),135952798,135953783,3074322
chr7,+,136658459,4,136658459,136658459,2,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr7,+,137128148,2,137128148,137128148,1,2,3UTR,NA,137128095,137130266,17314,136894614,137130266,137128094
chr7,+,137128180,2,137128180,137128180,1,2,3UTR,NA,137128095,137130266,17314,136894614,137130266,137128094
chr7,+,137192689,2,137192689,137192689,1,2,intergenic,NA,137168099,137198488,character(0),137167820,137168099,3074322
chr7,+,138882729,4,138882729,138882729,2,2,3UTR,NA,138882489,138883057,52432,138846079,138871702,138871702
chr7,+,138883057,2,138883057,138883057,1,2,3UTR,NA,138882489,138883057,52432,138846079,138871702,138871702
chr7,+,139267186,2,139267186,139267186,1,2,3UTR,NA,139266486,139267975,101631,139248482,139267975,139266485
chr7,+,139579655,10,139579652,139579655,5,2,3UTR,NA,NA,NA,212111,NA,NA,NA
chr7,+,140040604,2,140040604,140040604,1,2,3UTR,NA,NA,NA,69752,NA,NA,NA
chr7,+,140097206,10,140097206,140097206,5,2,3UTR,NA,NA,NA,22264,NA,NA,NA
chr7,+,140097289,2,140097289,140097289,1,2,3UTR,NA,NA,NA,22264,NA,NA,NA
chr7,+,140108773,2,140108773,140108773,1,2,intergenic,NA,140097200,140115799,22264,140093395,140097200,140097096
chr7,+,140254002,4,140254002,140254004,2,2,intron,NA,140253689,140294658,244234,140247284,140300665,140300665
chr7,+,140837971,2,140837971,140837971,1,2,3UTR,NA,NA,NA,76974,NA,NA,NA
chr7,+,140863143,6,140863143,140863143,3,2,3UTR,NA,140862432,140863730,101489,140856957,140863730,140862431
chr7,+,140898650,10,140898645,140898650,5,2,3UTR,NA,NA,NA,23997,NA,NA,NA
chr7,+,140923133,4,140923133,140923133,2,2,CDS,NA,140922410,140924156,101613,140920902,140928540,140927522
chr7,+,140928539,6,140928539,140928539,3,2,3UTR,NA,140927523,140928540,101613,140920902,140928540,140927522
chr7,+,140929192,4,140929192,140929192,2,2,3UTR,NA,140927523,140929192,101613,140920902,140928540,140927522
chr7,+,141072400,2,141072400,141072400,1,2,3UTR,NA,141072120,141072400,330671,141061104,141072400,141072119
chr7,+,141090516,8,141090510,141090516,4,2,3UTR,NA,NA,NA,56460,NA,NA,NA
chr7,+,141156156,6,141156152,141156158,3,2,3UTR,NA,141155521,141157606,27388,141122382,141154456,141154456
chr7,+,141156186,2,141156186,141156186,1,2,3UTR,NA,141155521,141157606,27388,141122382,141154456,141154456
chr7,+,141218658,6,141218658,141218658,3,2,3UTR,NA,141218302,141218658,66985,141215860,141218658,141218301
chr7,+,141218704,4,141218704,141218704,2,2,3UTR,NA,NA,NA,66985,NA,NA,NA
chr7,+,141262747,6,141262747,141262759,3,2,3UTR,NA,141262553,141262750,101471,141228784,141262742,141247239
chr7,+,141363024,10,141363020,141363024,5,2,3UTR,NA,NA,NA,98845,NA,NA,NA
chr7,+,141402968,8,141402968,141402978,4,2,3UTR,NA,141402777,141402968,21351,141392199,141402966,141402776
chr7,+,141429834,2,141429834,141429834,1,2,intergenic,NA,141407194,141447370,character(0),141406637,141407194,3074322
chr7,+,141451270,2,141451270,141451270,1,2,CDS,NA,141451232,141451308,67186,141447370,141451585,141451308
chr7,+,141451362,2,141451362,141451362,1,2,3UTR,NA,141451309,141451585,67186,141447370,141451585,141451308
chr7,+,141460103,10,141460088,141460103,5,2,3UTR,NA,141459669,141460743,66853,141455198,141460743,141459668
chr7,+,141460526,2,141460526,141460526,1,2,3UTR,NA,141459669,141460743,66853,141455198,141460743,141459668
chr7,+,141466611,2,141466611,141466611,1,2,3UTR,NA,141466224,141466613,213573,141461094,141466613,141466223
chr7,+,141471477,10,141471475,141471481,5,2,3UTR,NA,NA,NA,12476,NA,NA,NA
chr7,+,141493414,2,141493414,141493414,1,2,3UTR,NA,141492954,141493427,64540,141475240,141493427,141492953
chr7,+,141562428,2,141562428,141562428,1,2,intron,NA,141562427,141588285,11772,141562173,141633011,141631369
chr7,+,141631694,4,141631694,141631707,2,2,3UTR,NA,141631370,141633011,11772,141562173,141633011,141631369
chr7,+,141633011,2,141633011,141633011,1,2,3UTR,NA,141631370,141633011,11772,141562173,141633011,141631369
chr7,+,141754694,8,141754691,141754694,4,2,3UTR,NA,NA,NA,17831,NA,NA,NA
chr7,+,142306320,2,142306320,142306320,1,2,intergenic,NA,142304594,142424795,50775,142303549,142304594,142304266
chr7,+,143067930,10,143067930,143067935,5,2,3UTR,NA,143067375,143067934,12520,143052739,143067934,143067374
chr7,+,143071093,8,143071078,143071093,4,2,3UTR,NA,143070911,143071093,56844,143069249,143071093,143070910
chr7,+,143427055,6,143427038,143427055,3,2,3UTR,NA,NA,NA,16535,NA,NA,NA
chr7,+,143499336,6,143499336,143499337,3,2,3UTR,NA,NA,NA,18400,NA,NA,NA
chr7,+,143499410,2,143499410,143499410,1,2,3UTR,NA,NA,NA,18400,NA,NA,NA
chr7,+,143628001,2,143628001,143628001,1,2,intergenic,NA,143601299,143628024,character(0),143600134,143601299,3074322
chr7,+,143828920,4,143828920,143828920,2,2,intron,NA,143823541,143830138,13360,143823145,143824383,143824383
chr7,+,143848410,8,143848410,143848411,4,2,3UTR,NA,143847518,143848410,13360,143823145,143824383,143824383
chr7,+,14417343,4,14417341,14417343,2,2,intergenic,NA,14307665,14548714,character(0),14304780,14307665,3074322
chr7,+,144258674,2,144258674,144258674,1,2,intron,NA,144192531,144259064,210274,144001928,144424494,144421135
chr7,+,144677500,2,144677500,144677500,1,2,intergenic,NA,144581512,144742113,character(0),144567355,144581512,3074322
chr7,+,144921093,2,144921093,144921093,1,2,3UTR,NA,144919679,144921134,72284,144915100,144930748,144929084
chr7,+,144921134,2,144921134,144921134,1,2,3UTR,NA,144919679,144921134,72284,144915100,144930748,144929084
chr7,+,144931244,2,144931244,144931244,1,2,intron,NA,144919342,144931419,72284,144915100,144930748,144929084
chr7,+,16003080,2,16003080,16003080,1,2,intergenic,NA,15984654,16061814,character(0),15971883,15984654,3074322
chr7,+,16047251,2,16047251,16047251,1,2,intergenic,NA,15984654,16061814,character(0),15971883,15984654,3074322
chr7,+,16049059,2,16049059,16049059,1,2,intergenic,NA,15984654,16061814,character(0),15971883,15984654,3074322
chr7,+,16113790,2,16113790,16113790,1,2,intron,NA,16113561,16114120,108124,16098458,16117975,16116565
chr7,+,16117128,8,16117128,16117128,4,2,3UTR,NA,16116566,16117975,108124,16098458,16117975,16116565
chr7,+,16117925,2,16117925,16117925,1,2,3UTR,NA,16116566,16117975,108124,16098458,16117975,16116565
chr7,+,16117977,2,16117977,16117977,1,2,3UTR,NA,NA,NA,108124,NA,NA,NA
chr7,+,16318199,2,16318199,16318199,1,2,3UTR,NA,16317235,16318205,170770,16308393,16312414,16312414
chr7,+,16437694,2,16437694,16437694,1,2,3UTR,NA,16435511,16437695,330474,16400910,16416973,16416973
chr7,+,16455496,10,16455496,16455498,5,2,3UTR,NA,NA,NA,69094,NA,NA,NA
chr7,+,16749299,8,16749294,16749299,4,2,3UTR,NA,NA,NA,232910,NA,NA,NA
chr7,+,16785490,2,16785490,16785490,1,2,intron,NA,16782476,16785675,20514,16781340,16798274,16797739
chr7,+,16798275,10,16798264,16798275,5,2,3UTR,NA,NA,NA,20514,NA,NA,NA
chr7,+,16840929,2,16840929,16840929,1,2,3UTR,NA,16840206,16840931,97387,16815889,16840931,16839910
chr7,+,16956114,4,16956114,16956115,2,2,intergenic,NA,16948828,16959679,434128,16944682,16948828,16947078
chr7,+,16999217,2,16999217,16999217,1,2,intergenic,NA,16997516,17058534,434130,16992708,16997516,16996645
chr7,+,18890459,10,18890459,18890459,5,2,exon,NA,18890164,18890459,21946,18871331,18889399,18889399
chr7,+,19006590,2,19006590,19006590,1,2,3UTR,NA,19006192,19006777,272359,19004044,19006777,19006191
chr7,+,19006775,2,19006775,19006775,1,2,3UTR,NA,19006192,19006777,272359,19004044,19006777,19006191
chr7,+,19008653,2,19008653,19008653,1,2,intergenic,NA,19006777,19024377,272359,19004044,19006777,19006191
chr7,+,19054622,2,19054622,19054622,1,2,3UTR,NA,NA,NA,68188,NA,NA,NA
chr7,+,19082776,2,19082776,19082776,1,2,3UTR,NA,19082324,19082776,13401,19076227,19082776,19082323
chr7,+,19137833,2,19137833,19137833,1,2,3UTR,NA,19137270,19140172,243867,19119859,19140172,19137269
chr7,+,19152656,4,19152656,19152656,2,2,3UTR,NA,19152651,19153542,107686,19149722,19153542,19152650
chr7,+,19152734,4,19152734,19152734,2,2,3UTR,NA,19152651,19153542,107686,19149722,19153542,19152650
chr7,+,19227845,2,19227845,19227845,1,2,intergenic,NA,19224174,19228334,319197,19212538,19224174,19223252
chr7,+,19257307,2,19257307,19257307,1,2,3UTR,NA,NA,NA,102637572,NA,NA,NA
chr7,+,19301302,4,19301283,19301302,2,2,intergenic,NA,19296160,19333129,20167,19291069,19296160,19295794
chr7,+,19356524,6,19356518,19356524,3,2,3UTR,NA,19356473,19356524,13870,19344778,19356524,19356472
chr7,+,19378536,2,19378536,19378536,1,2,3UTR,NA,NA,NA,333654,NA,NA,NA
chr7,+,19395694,2,19395694,19395694,1,2,3UTR,NA,19394445,19395694,13871,19382010,19395694,19394444
chr7,+,19509462,2,19509462,19509462,1,2,intron,NA,19508833,19514421,67091,19508670,19516138,19514448
chr7,+,19516145,10,19516143,19516145,5,2,3UTR,NA,19515846,19516145,67091,19508670,19516138,19514448
chr7,+,19668137,2,19668137,19668137,1,2,intergenic,NA,19580656,19715016,63872,19577287,19580656,19580559
chr7,+,19906603,2,19906603,19906603,1,2,intergenic,NA,19899798,19911825,character(0),19897334,19899798,3074322
chr7,+,19991116,2,19991116,19991116,1,2,3UTR,NA,NA,NA,71601,NA,NA,NA
chr7,+,23357497,2,23357497,23357497,1,2,intron,NA,23355278,23361840,446099,23301192,23362277,23361922
chr7,+,23358827,10,23358827,23358829,5,2,intron,NA,23355278,23361840,446099,23301192,23362277,23361922
chr7,+,23442532,2,23442532,23442532,1,2,3UTR,NA,NA,NA,23968,NA,NA,NA
chr7,+,24107709,2,24107709,24107709,1,2,3UTR,NA,24106126,24107713,210135,24081924,24107698,24104482
chr7,+,24143241,2,24143241,24143241,1,2,3UTR,NA,24142267,24143241,56525,24134174,24136910,24136910
chr7,+,24269918,2,24269918,24269918,1,2,intergenic,NA,24262445,24270420,54678,24255040,24262445,24261914
chr7,+,24385212,10,24385208,24385212,5,2,exon,NA,24383054,24386690,character(0),3073253,3074322,3074322
chr7,+,24422777,2,24422777,24422777,1,2,3UTR,NA,24422379,24422778,71997,24399619,24408273,24408273
chr7,+,24470308,2,24470308,24470308,1,2,intron,NA,24466819,24471898,18793,24462484,24475967,24475471
chr7,+,24475968,2,24475968,24475968,1,2,exon,NA,24475239,24475968,18793,24462484,24475967,24475471
chr7,+,24504541,2,24504541,24504541,1,2,3UTR,NA,NA,NA,260299,NA,NA,NA
chr7,+,24515663,2,24515663,24515663,1,2,3UTR,NA,24515531,24515682,232969,24507006,24515419,24515419
chr7,+,24538600,4,24538600,24538600,2,2,3UTR,NA,24534488,24538600,210146,24530689,24538600,24534487
chr7,+,24573436,2,24573436,24573436,1,2,3UTR,NA,24573339,24573438,22594,24546289,24573435,24573338
chr7,+,24608925,8,24608925,24608925,4,2,3UTR,NA,24608776,24608925,66071,24587543,24608925,24608775
chr7,+,24629249,2,24629249,24629249,1,2,3UTR,NA,24628980,24629297,232970,24610763,24629297,24628979
chr7,+,24629298,4,24629298,24629298,2,2,3UTR,NA,NA,NA,232970,NA,NA,NA
chr7,+,24784656,6,24784656,24784656,3,2,3UTR,NA,24784477,24784656,26366,24777206,24784656,24784476
chr7,+,24889818,2,24889818,24889818,1,2,3UTR,NA,NA,NA,20085,NA,NA,NA
chr7,+,25082481,6,25082481,25082481,3,2,3UTR,NA,25082258,25083492,232976,25072567,25077016,25077016
chr7,+,25217018,2,25217018,25217018,1,2,intergenic,NA,25156627,25219368,434147,25152457,25156627,25156627
chr7,+,25268444,2,25268444,25268444,1,2,intron,NA,25267757,25270834,71722,25267704,25294159,25293535
chr7,+,25294145,8,25294145,25294146,4,2,3UTR,NA,25293536,25294159,71722,25267704,25294159,25293535
chr7,+,25365914,2,25365914,25365914,1,2,3UTR,NA,25364591,25365917,269878,25317164,25365917,25364590
