chr,strand,coord,peakID,start,end,toStop,ftr,gene_type,ftr_start,ftr_end,gene,gene_start,gene_end,gene_stop_codon
5,-,20699341,peak_252965,20699341,20699989,285,3UTR,protein_coding,NA,NA,AT5G50870,NA,NA,NA
5,-,20715156,peak_252972,20715156,20715375,554,3UTR,protein_coding,NA,NA,AT5G50920,NA,NA,NA
5,-,20715469,peak_252973,20715469,20716018,241,3UTR,protein_coding,20715453,20715709,AT5G50920,20715453,20720681,20715710
5,-,20717902,peak_242187,20717902,20718316,NA,intron,protein_coding,20717856,20718357,AT5G50920,20715453,20720681,20715710
5,-,20719071,peak_252976,20719071,20719807,NA,intron,protein_coding,20718971,20719226,AT5G50920,20715453,20720681,20715710
5,-,20744332,peak_242210,20744332,20744958,NA,intergenic,protein_coding,20745349,20743669,AT5G51020,20745349,20747305,20745560
5,-,20745316,peak_252984,20745316,20745703,244,3UTR,protein_coding,NA,NA,AT5G51020,NA,NA,NA
5,-,20747631,peak_242215,20747631,20748224,231,3UTR,protein_coding,NA,NA,AT5G51030,NA,NA,NA
5,-,20757198,peak_252988,20757198,20758089,286,3UTR,protein_coding,NA,NA,AT5G51060,NA,NA,NA
5,-,20758486,peak_252992,20758486,20758864,NA,intron,protein_coding,20758208,20759439,AT5G51060,20757199,20762461,20757484
5,-,20760067,peak_242230,20760067,20760470,NA,intron,protein_coding,20759995,20760080,AT5G51060,20757199,20762461,20757484
5,-,20760563,peak_252997,20760563,20760793,NA,CDS,protein_coding,20760547,20760978,AT5G51060,20757199,20762461,20757484
5,-,20773256,peak_242254,20773256,20773614,591,3UTR,protein_coding,20773235,20773557,AT5G51100,20773235,20775701,20773847
5,-,20778169,peak_242259,20778169,20778408,147,3UTR,protein_coding,20777501,20778315,AT5G51110,20777501,20779488,20778316
5,-,20784090,peak_242272,20784090,20784962,187,3UTR,protein_coding,20783931,20784276,AT5G51140,20783931,20786843,20784277
5,-,2079879,peak_227126,2079879,2080691,328,3UTR,protein_coding,NA,NA,AT5G06730,NA,NA,NA
5,-,20800580,peak_253005,20800580,20801185,128,3UTR,protein_coding,20800473,20800707,AT5G51190,20800473,20801437,20800708
5,-,20821039,peak_242303,20821039,20821553,366,3UTR,protein_coding,NA,NA,AT5G51220,NA,NA,NA
5,-,20831912,peak_242326,20831912,20832665,310,3UTR,protein_coding,NA,NA,AT5G51260,NA,NA,NA
5,-,20841024,peak_242341,20841024,20841940,NA,intergenic,protein_coding,20843923,20839061,AT5G51290,20843923,20848376,20844252
5,-,20843927,peak_242343,20843927,20844531,325,3UTR,protein_coding,20843923,20844251,AT5G51290,20843923,20848376,20844252
5,-,20851458,peak_253017,20851458,20852055,NA,CDS,protein_coding,20849881,20852295,AT5G51300,20848794,20852384,20849881
5,-,20852640,peak_242356,20852640,20853332,214,3UTR,protein_coding,NA,NA,AT5G51310,NA,NA,NA
5,-,2086155,peak_227135,2086155,2087036,248,3UTR,protein_coding,NA,NA,AT5G06750,NA,NA,NA
5,-,2087713,peak_249904,2087713,2088389,NA,intron,protein_coding,2087555,2087923,AT5G06750,2086266,2088574,2086403
5,-,20877957,peak_253022,20877957,20878436,107,3UTR,protein_coding,NA,NA,AT5G51390,NA,NA,NA
5,-,20878567,peak_253021,20878567,20879016,217,3UTR,protein_coding,20878491,20878783,AT5G51400,20878491,20880184,20878784
5,-,20880663,peak_253026,20880663,20881180,1158,3UTR,protein_coding,20880558,20881595,AT5G51410,20880558,20883754,20881821
5,-,20881365,peak_253024,20881365,20882126,456,3UTR,protein_coding,20880558,20881595,AT5G51410,20880558,20883754,20881821
5,-,20884735,peak_242392,20884735,20885270,684,3UTR,protein_coding,NA,NA,AT5G51420,NA,NA,NA
5,-,2088593,peak_249903,2088593,2089091,NA,intron,protein_coding,2087555,2088730,AT5G06750,2086266,2088574,2086403
5,-,20886340,peak_253028,20886340,20886578,NA,CDS,protein_coding,20885419,20886726,AT5G51420,20885419,20886762,20885419
5,-,20886758,peak_253027,20886758,20887323,286,3UTR,protein_coding,20886745,20887043,AT5G51430,20886745,20891007,20887044
5,-,2089323,peak_249907,2089323,2090145,431,3UTR,protein_coding,NA,NA,AT5G06760,NA,NA,NA
5,-,2090701,peak_227136,2090701,2091519,236,3UTR,protein_coding,2090692,2090936,AT5G06770,2090692,2092952,2090937
5,-,20925740,peak_253030,20925740,20926229,NA,intergenic,protein_coding,20927069,20919964,AT5G51530,20927069,20931502,20927118
5,-,20926238,peak_253031,20926238,20926500,880,3UTR,protein_coding,NA,NA,AT5G51530,NA,NA,NA
5,-,2093920,peak_249909,2093920,2094422,227,3UTR,protein_coding,2093883,2094146,AT5G06780,2093883,2097043,2094147
5,-,20939469,peak_253033,20939469,20940225,324,3UTR,protein_coding,20939363,20939792,AT5G51550,20939363,20940895,20939793
5,-,20956547,peak_242455,20956547,20957104,316,3UTR,protein_coding,20956510,20956862,AT5G51590,20956510,20959409,20956863
5,-,20975178,peak_253037,20975178,20975736,223,3UTR,protein_coding,NA,NA,AT5G51640,NA,NA,NA
5,-,20975838,peak_253039,20975838,20975928,NA,CDS,protein_coding,20975401,20976222,AT5G51640,20975180,20977668,20975401
5,-,20976014,peak_253038,20976014,20976203,NA,CDS,protein_coding,20975401,20976222,AT5G51640,20975180,20977668,20975401
5,-,20997234,peak_253040,20997234,20998120,1781,3UTR,protein_coding,NA,NA,AT5G51690,NA,NA,NA
5,-,21001122,peak_242502,21001122,21001790,251,3UTR,protein_coding,NA,NA,AT5G51700,NA,NA,NA
5,-,21001792,peak_242503,21001792,21002076,NA,intron,protein_coding,21001791,21001885,AT5G51700,21001144,21003286,21001373
5,-,21004231,peak_242508,21004231,21004735,335,3UTR,protein_coding,NA,NA,AT5G51710,NA,NA,NA
5,-,21055142,peak_242544,21055142,21055676,568,3UTR,protein_coding,NA,NA,AT5G51810,NA,NA,NA
5,-,21085458,peak_242582,21085458,21085791,177,3UTR,protein_coding,NA,NA,AT5G51870,NA,NA,NA
5,-,21090954,peak_253044,21090954,21091729,209,3UTR,protein_coding,NA,NA,AT5G51890,NA,NA,NA
5,-,21094519,peak_253045,21094519,21095244,185,3UTR,protein_coding,NA,NA,AT5G51910,NA,NA,NA
5,-,21111479,peak_242609,21111479,21112009,NA,intergenic,protein_coding,21113361,21108710,AT5G51980,21113361,21116197,21113650
5,-,21116807,peak_253052,21116807,21117626,306,3UTR,protein_coding,NA,NA,AT5G51990,NA,NA,NA
5,-,21121429,peak_253053,21121429,21122001,197,3UTR,protein_coding,21121405,21121625,AT5G52010,21121405,21123133,21121626
5,-,21123913,peak_253056,21123913,21124844,279,3UTR,protein_coding,NA,NA,AT5G52020,NA,NA,NA
5,-,21128079,peak_242625,21128079,21128517,NA,intergenic,protein_coding,21131045,21125065,AT5G52045,21131045,21131700,21131045
5,-,21134529,peak_253060,21134529,21134849,NA,intergenic,protein_coding,21152011,21131700,AT5G52060,21152011,21154395,21152449
5,-,21135648,peak_242635,21135648,21136212,NA,intergenic,protein_coding,21152011,21131700,AT5G52060,21152011,21154395,21152449
5,-,21136317,peak_242636,21136317,21136691,NA,intergenic,protein_coding,21152011,21131700,AT5G52060,21152011,21154395,21152449
5,-,21152044,peak_253068,21152044,21152808,405,3UTR,protein_coding,21152011,21152448,AT5G52060,21152011,21154395,21152449
5,-,21152897,peak_253071,21152897,21153043,NA,CDS,protein_coding,21152897,21153043,AT5G52060,21152011,21154395,21152449
5,-,21153129,peak_253070,21153129,21153385,NA,CDS,protein_coding,21153129,21153385,AT5G52060,21152011,21154395,21152449
5,-,21153477,peak_253069,21153477,21154081,NA,CDS,protein_coding,21153477,21153741,AT5G52060,21152011,21154395,21152449
5,-,21169995,peak_242652,21169995,21170427,63,3UTR,lncRNA,NA,NA,AT5G07885,NA,NA,NA
5,-,21172316,peak_242654,21172316,21172842,NA,intron,protein_coding,21172164,21172657,AT5G52110,21171634,21174019,21172159
5,-,21176135,peak_253078,21176135,21176186,526,3UTR,protein_coding,NA,NA,AT5G52120,NA,NA,NA
5,-,21176227,peak_253077,21176227,21177084,434,3UTR,protein_coding,NA,NA,AT5G52120,NA,NA,NA
5,-,21178311,peak_253080,21178311,21178868,NA,intron,protein_coding,21177085,21178747,AT5G52120,21176377,21180474,21176661
5,-,21179594,peak_253079,21179594,21180072,NA,intron,protein_coding,21178867,21179810,AT5G52120,21176377,21180474,21176661
5,-,21198691,peak_253082,21198691,21199473,NA,intergenic,protein_coding,21200040,21194086,AT5G52180,21200040,21201610,21200165
5,-,21200041,peak_253083,21200041,21200627,124,3UTR,protein_coding,21200040,21200164,AT5G52180,21200040,21201610,21200165
5,-,21202561,peak_253086,21202561,21203150,257,3UTR,protein_coding,21202549,21202817,AT5G52200,21202549,21204673,21202818
5,-,2120281,peak_249912,2120281,2120984,NA,intergenic,protein_coding,2126944,2119640,AT5G06850,2126944,2130509,2127200
5,-,21203577,peak_253088,21203577,21203813,NA,intron,protein_coding,21203359,21203700,AT5G52200,21202549,21204673,21202818
5,-,21207857,peak_242681,21207857,21208503,240,3UTR,protein_coding,21207784,21208096,AT5G52230,21207784,21212072,21208097
5,-,21237207,peak_253093,21237207,21237990,NA,intergenic,protein_coding,21244723,21236554,AT5G52320,21244723,21246682,21244905
5,-,21247369,peak_242718,21247369,21247745,227,3UTR,protein_coding,21247355,21247595,AT5G52330,21247355,21249876,21247596
5,-,21260155,peak_242723,21260155,21260828,403,3UTR,protein_coding,NA,NA,AT5G52370,NA,NA,NA
5,-,21261343,peak_242725,21261343,21261795,178,3UTR,protein_coding,NA,NA,AT5G52380,NA,NA,NA
5,-,2126879,peak_227183,2126879,2127629,321,3UTR,protein_coding,NA,NA,AT5G06850,NA,NA,NA
5,-,21282763,peak_253104,21282763,21283625,330,3UTR,protein_coding,21282750,21283092,AT5G52430,21282750,21285366,21283093
5,-,21288900,peak_242756,21288900,21289133,142,3UTR,protein_coding,21288850,21289041,AT5G52450,21288850,21291928,21289042
5,-,2132160,peak_249914,2132160,2132913,37,3UTR,lncRNA,NA,NA,AT5G06865,NA,NA,NA
5,-,21323765,peak_242794,21323765,21324250,NA,5UTR,protein_coding,21323703,21323780,AT5G52540,21321428,21323780,21321672
5,-,21325763,peak_242798,21325763,21326600,560,3UTR,protein_coding,NA,NA,AT5G52547,NA,NA,NA
5,-,21327698,peak_253114,21327698,21328346,216,3UTR,protein_coding,NA,NA,AT5G52550,NA,NA,NA
5,-,21334555,peak_253119,21334555,21334675,356,3UTR,protein_coding,NA,NA,AT5G52570,NA,NA,NA
5,-,21334695,peak_253116,21334695,21335481,216,3UTR,protein_coding,NA,NA,AT5G52570,NA,NA,NA
5,-,21336210,peak_253117,21336210,21336970,NA,intron,protein_coding,21336055,21336371,AT5G52570,21334793,21337002,21334911
5,-,21358928,peak_242849,21358928,21359680,495,3UTR,protein_coding,NA,NA,AT5G52660,NA,NA,NA
5,-,21360697,peak_242854,21360697,21361039,NA,intron,protein_coding,21360605,21360931,AT5G52660,21359001,21362273,21359423
5,-,21391576,peak_242861,21391576,21392154,730,3UTR,protein_coding,21391566,21391787,AT5G52790,21391566,21394706,21392306
5,-,21398817,peak_242871,21398817,21399224,NA,intergenic,protein_coding,21414935,21395629,AT5G52850,21414935,21417616,21414935
5,-,21431736,peak_242894,21431736,21432202,266,3UTR,protein_coding,NA,NA,AT5G52880,NA,NA,NA
5,-,21433805,peak_242900,21433805,21434275,350,3UTR,protein_coding,NA,NA,AT5G52882,NA,NA,NA
5,-,21457469,peak_242917,21457469,21458062,305,3UTR,protein_coding,NA,NA,AT5G52910,NA,NA,NA
5,-,21478565,peak_242948,21478565,21479171,NA,intergenic,protein_coding,21482140,21477024,AT5G52980,21482140,21483797,21482329
5,-,21482041,peak_242953,21482041,21482666,288,3UTR,protein_coding,NA,NA,AT5G52980,NA,NA,NA
5,-,21485307,peak_253137,21485307,21485365,347,3UTR,protein_coding,NA,NA,AT5G53000,NA,NA,NA
5,-,21485368,peak_253134,21485368,21486272,286,3UTR,protein_coding,21485317,21485653,AT5G53000,21485317,21488042,21485654
5,-,21486329,peak_242957,21486329,21486434,NA,intron,protein_coding,21486271,21486362,AT5G53000,21485317,21488042,21485654
5,-,21486445,peak_242958,21486445,21486866,NA,intron,protein_coding,21486435,21486518,AT5G53000,21485317,21488042,21485654
5,-,21487303,peak_242961,21487303,21488012,NA,intron,protein_coding,21487217,21487507,AT5G53000,21485317,21488042,21485654
5,-,21488371,peak_242963,21488371,21488995,528,3UTR,protein_coding,NA,NA,AT5G53010,NA,NA,NA
5,-,21508288,peak_242988,21508288,21508806,315,3UTR,protein_coding,NA,NA,AT5G53045,NA,NA,NA
5,-,21509980,peak_242992,21509980,21510731,554,3UTR,protein_coding,NA,NA,AT5G53050,NA,NA,NA
5,-,21511192,peak_253138,21511192,21511598,NA,intron,protein_coding,21510926,21511417,AT5G53050,21510095,21513606,21510534
5,-,21562722,peak_243058,21562722,21563336,301,3UTR,protein_coding,21562718,21563022,AT5G53170,21562718,21568023,21563023
5,-,21568117,peak_243074,21568117,21568808,276,3UTR,protein_coding,NA,NA,AT5G53180,NA,NA,NA
5,-,2157915,peak_249916,2157915,2158609,516,3UTR,protein_coding,NA,NA,AT5G06970,NA,NA,NA
5,-,21617728,peak_253150,21617728,21618443,233,3UTR,protein_coding,21617714,21617960,AT5G53290,21617714,21619281,21617961
5,-,2162165,peak_227243,2162165,2162684,NA,intron,protein_coding,2162068,2162465,AT5G06970,2157970,2166511,2158431
5,-,21632152,peak_253152,21632152,21633045,NA,intron,protein_coding,21632047,21632566,AT5G53300,21632021,21634247,21632802
5,-,21636289,peak_253154,21636289,21636798,164,3UTR,protein_coding,21636241,21636452,AT5G53320,21636241,21638398,21636453
5,-,2164573,peak_227249,2164573,2165355,NA,intron,protein_coding,2164513,2164644,AT5G06970,2157970,2166511,2158431
5,-,21649459,peak_253157,21649459,21650146,224,3UTR,protein_coding,NA,NA,AT5G53370,NA,NA,NA
5,-,21683488,peak_253160,21683488,21684257,191,3UTR,protein_coding,21683144,21683678,AT5G53440,21683144,21688273,21683679
5,-,21687448,peak_253165,21687448,21688259,NA,CDS,protein_coding,21687448,21687970,AT5G53440,21683144,21688273,21683679
5,-,2169409,peak_249923,2169409,2170191,NA,intergenic,protein_coding,2171367,2166511,AT5G07000,2171367,2173015,2171651
5,-,2171321,peak_249930,2171321,2171921,330,3UTR,protein_coding,NA,NA,AT5G07000,NA,NA,NA
5,-,21723268,peak_243234,21723268,21723728,220,3UTR,protein_coding,21723235,21723487,AT5G53490,21723235,21724701,21723488
5,-,21725408,peak_253175,21725408,21726397,759,3UTR,protein_coding,NA,NA,AT5G53500,NA,NA,NA
5,-,21731394,peak_243242,21731394,21731742,NA,intergenic,protein_coding,21745937,21729413,AT5G53530,21745937,21748719,21746275
5,-,21745953,peak_243249,21745953,21746715,322,3UTR,protein_coding,21745937,21746274,AT5G53530,21745937,21748719,21746275
5,-,2174694,peak_249934,2174694,2175349,266,3UTR,protein_coding,2174668,2174959,AT5G07010,2174668,2176446,2174960
5,-,21747125,peak_243252,21747125,21747193,NA,intron,protein_coding,21747038,21747126,AT5G53530,21745937,21748719,21746275
5,-,21747205,peak_243253,21747205,21747717,NA,intron,protein_coding,21747194,21747291,AT5G53530,21745937,21748719,21746275
5,-,21749187,peak_243258,21749187,21749819,374,3UTR,protein_coding,NA,NA,AT5G53540,NA,NA,NA
5,-,21760611,peak_253187,21760611,21761071,313,3UTR,protein_coding,21760558,21760923,AT5G53570,21760558,21763462,21760924
5,-,21761935,peak_253185,21761935,21762097,NA,CDS,protein_coding,21760924,21762097,AT5G53570,21760558,21763462,21760924
5,-,21764804,peak_243272,21764804,21765403,411,3UTR,protein_coding,NA,NA,AT5G53580,NA,NA,NA
5,-,217887,peak_225005,217887,218815,283,3UTR,protein_coding,NA,NA,AT5G01560,NA,NA,NA
5,-,21805064,peak_243298,21805064,21805801,84,3UTR,protein_coding,NA,NA,AT5G53710,NA,NA,NA
5,-,21807588,peak_253191,21807588,21808389,484,3UTR,protein_coding,NA,NA,AT5G53730,NA,NA,NA
5,-,21811765,peak_243301,21811765,21811994,NA,intergenic,snRNA,21829944,21809004,AT5G08025,21829944,21829988,21829944
5,-,21860816,peak_243349,21860816,21861283,339,3UTR,protein_coding,NA,NA,AT5G53850,NA,NA,NA
5,-,21863292,peak_243359,21863292,21863754,NA,intron,protein_coding,21863129,21864088,AT5G53850,21860860,21865030,21861155
5,-,21863869,peak_243360,21863869,21864226,NA,intron,protein_coding,21863129,21864088,AT5G53850,21860860,21865030,21861155
5,-,21881140,peak_243374,21881140,21881907,235,3UTR,protein_coding,NA,NA,AT5G53900,NA,NA,NA
5,-,21894054,peak_243384,21894054,21894458,333,3UTR,protein_coding,NA,NA,AT5G53930,NA,NA,NA
5,-,21895325,peak_253194,21895325,21896036,NA,CDS,protein_coding,21894549,21896021,AT5G53930,21894232,21896434,21894387
5,-,21896942,peak_243385,21896942,21897610,222,3UTR,protein_coding,NA,NA,AT5G53940,NA,NA,NA
5,-,21915499,peak_253198,21915499,21916416,208,3UTR,protein_coding,21915468,21915706,AT5G53990,21915468,21917225,21915707
5,-,21921675,peak_243402,21921675,21922260,189,3UTR,protein_coding,21921666,21921863,AT5G54020,21921666,21923632,21921864
5,-,21922354,peak_253200,21922354,21923331,NA,CDS,protein_coding,21921864,21923630,AT5G54020,21921666,21923632,21921864
5,-,21925450,peak_253201,21925450,21925911,534,3UTR,protein_coding,NA,NA,AT5G54030,NA,NA,NA
5,-,21926002,peak_253202,21926002,21926573,NA,CDS,protein_coding,21925984,21927243,AT5G54030,21925460,21927524,21925984
5,-,21928738,peak_253204,21928738,21929175,109,3UTR,protein_coding,NA,NA,AT5G54040,NA,NA,NA
5,-,21933569,peak_253206,21933569,21933966,94,3UTR,protein_coding,NA,NA,AT5G54050,NA,NA,NA
5,-,21934116,peak_253207,21934116,21934612,NA,CDS,protein_coding,21933663,21935229,AT5G54050,21933601,21936053,21933663
5,-,21943830,peak_243416,21943830,21944276,NA,intergenic,snoRNA,21945349,21942146,AT5G54075,21945349,21945709,21945349
5,-,21945331,peak_243417,21945331,21945618,18,3UTR,snoRNA,NA,NA,AT5G54075,NA,NA,NA
5,-,21948152,peak_253209,21948152,21948451,131,3UTR,protein_coding,21948124,21948282,AT5G54090,21948124,21952594,21948283
5,-,21958044,peak_253216,21958044,21958126,NA,intergenic,protein_coding,21975785,21957066,AT5G54148,21975785,21977104,21976465
5,-,2196430,peak_249936,2196430,2196996,313,3UTR,protein_coding,2196428,2196742,AT5G07070,2196428,2198539,2196743
5,-,21964750,peak_243447,21964750,21964883,NA,intergenic,protein_coding,21975785,21957066,AT5G54148,21975785,21977104,21976465
5,-,21967313,peak_243457,21967313,21967625,NA,intergenic,protein_coding,21975785,21957066,AT5G54148,21975785,21977104,21976465
5,-,21981825,peak_243470,21981825,21982496,NA,intergenic,protein_coding,21984878,21978237,AT5G54170,21984878,21987489,21985056
5,-,21983685,peak_253224,21983685,21983749,NA,intergenic,protein_coding,21984878,21978237,AT5G54170,21984878,21987489,21985056
5,-,21983775,peak_253220,21983775,21984250,NA,intergenic,protein_coding,21984878,21978237,AT5G54170,21984878,21987489,21985056
5,-,21984433,peak_253227,21984433,21984619,623,3UTR,protein_coding,NA,NA,AT5G54170,NA,NA,NA
5,-,21984855,peak_253226,21984855,21985549,201,3UTR,protein_coding,NA,NA,AT5G54170,NA,NA,NA
5,-,21985635,peak_253219,21985635,21986072,NA,CDS,protein_coding,21985635,21985716,AT5G54170,21984878,21987489,21985056
5,-,21986667,peak_253218,21986667,21987058,NA,intron,protein_coding,21986599,21986689,AT5G54170,21984878,21987489,21985056
5,-,21987128,peak_253223,21987128,21987260,NA,5UTR,protein_coding,21987040,21987489,AT5G54170,21984878,21987489,21985056
5,-,21987894,peak_243471,21987894,21988888,NA,intergenic,protein_coding,21990864,21987489,AT5G54190,21990864,21992814,21991183
5,-,21990273,peak_243473,21990273,21990672,910,3UTR,protein_coding,NA,NA,AT5G54190,NA,NA,NA
5,-,21990845,peak_243474,21990845,21991340,338,3UTR,protein_coding,NA,NA,AT5G54190,NA,NA,NA
5,-,2199152,peak_249939,2199152,2199936,NA,intergenic,lncRNA,2206347,2198539,AT5G01295,2206347,2206648,2206347
5,-,21993154,peak_253228,21993154,21993843,411,3UTR,protein_coding,21993154,21993564,AT5G54200,21993154,21997326,21993565
5,-,22016241,peak_243484,22016241,22016720,116,3UTR,protein_coding,22016143,22016356,AT5G54230,22016143,22018061,22016357
5,-,22017203,peak_243486,22017203,22017608,NA,intron,protein_coding,22017054,22017385,AT5G54230,22016143,22018061,22016357
5,-,22020778,peak_243489,22020778,22020853,NA,intergenic,protein_coding,22022978,22018061,AT5G54240,22022978,22024658,22023339
5,-,22023017,peak_253234,22023017,22023698,322,3UTR,protein_coding,22022978,22023338,AT5G54240,22022978,22024658,22023339
5,-,22028346,peak_243496,22028346,22028713,NA,intron,protein_coding,22027831,22028497,AT5G54250,22025035,22030060,22025684
